ProjectCode,ProjectName,CountryCodeList,PaymentType,UnitMeasure,Volume,ValuationMethod,Currency,Amount,CompanyName,CompanyNumber,Notes,ReportName,ReportEndDate,Version,ReportNotes,FilingDate
NLD08,F16E,NLD,Fees,BOE,0,Not assigned,USD,1438,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
NLD09,Tullow Exploration & Production The Netherlands BV,NLD,Tax,BOE,0,Not assigned,USD,-5755167,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
NOR01,PL 405B,NOR,Fees,BOE,0,Not assigned,USD,263007,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
NOR02,PL 406,NOR,Fees,BOE,0,Not assigned,USD,390701,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
NOR03,PL 407,NOR,Fees,BOE,0,Not assigned,USD,70973,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
NOR04,PL 438,NOR,Fees,BOE,0,Not assigned,USD,1002241,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
NOR05,PL 519,NOR,Fees,BOE,0,Not assigned,USD,186014,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
NOR06,PL 550,NOR,Fees,BOE,0,Not assigned,USD,1369984,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
NOR07,Tullow Norge AS,NOR,Tax,BOE,0,Not assigned,USD,-144867246,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
PAK01,Bannu West,PAK,Fees,BOE,0,Not assigned,USD,3842,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
PAK01,Bannu West,PAK,Infrastructure,BOE,0,Not assigned,USD,4000,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
PAK02,Kalchas,PAK,Fees,BOE,0,Not assigned,USD,6008,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
PAK02,Kalchas,PAK,Infrastructure,BOE,0,Not assigned,USD,3000,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
PAK03,Kohat,PAK,Infrastructure,BOE,0,Not assigned,USD,4000,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
PAK04,Kohlu,PAK,Infrastructure,BOE,0,Not assigned,USD,3000,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
SUR01,Block 47,SUR,Infrastructure,BOE,0,Not assigned,USD,257689,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
SUR02,Block 54,SUR,Infrastructure,BOE,0,Not assigned,USD,257689,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
UGA01,Tullow Uganda Limited,UGA,Tax,BOE,0,Not assigned,USD,33683871,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
UGA02,Tullow Uganda Operation Pty Limited,UGA,Tax,BOE,0,Not assigned,USD,2374650,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
UGA02,Tullow Uganda Operation Pty Limited,UGA,Fees,BOE,0,Not assigned,USD,11453,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
ZAF01,Tullow SA (Pty) Limited,ZAF,Tax,BOE,0,Not assigned,USD,505034,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
