CountryCode,Government,PaymentType,UnitMeasure,Volume,ValuationMethod,Currency,Amount,CompanyName,CompanyNumber,Notes,ReportName,ReportEndDate,Version,ReportNotes,FilingDate
SGP,Government of Singapore,Tax,,0,,USD,7456427,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
CHE,Government of Switzerland,Tax,,0,,USD,2391707,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
TZA,Tanzania Revenue Authority,Tax,,0,,USD,429,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
TTO,Government of the Republic of Trinidad and Tobago,ProductionEntitlements,,0,,USD,36241715,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
TTO,Government of the Republic of Trinidad and Tobago,Fees,,0,,USD,14922724,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
GBR,Government of United Kingdom,Tax,,0,,USD,-17638242,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
GBR,Government of United Kingdom,Tax,,0,,USD,2999291,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
GBR,Government of United Kingdom,Fees,,0,,USD,23710,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
USA,Government of United States,Tax,,0,,USD,43649704,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
USA,Government of United States,Royalties,,0,,USD,142186726,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
USA,Government of United States,Fees,,0,,USD,44321483,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
USA,State of Texas,Tax,,0,,USD,13000000,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
USA,State of Texas,Tax,,0,,USD,89580144,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
USA,State of Texas,Royalties,,0,,USD,31964360,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
USA,State of Texas,Fees,,0,,USD,148,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
USA,State of Louisiana,Tax,,0,,USD,26158425,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
USA,State of Louisiana,Royalties,,0,,USD,2203905,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
USA,State of Louisiana,Fees,,0,,USD,2268,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
USA,State of Arkansas,Tax,,0,,USD,5387619,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
USA,State of Arkansas,Royalties,,0,,USD,546619,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
